product_code,order_number,quantity
823462,78590,1
823462,78673,1
847228,78714,4
823462,78770,1
887308,78818,1
852869,78871,1
823462,78914,1
823462,78955,1
725900,78965,1
885520,78988,1
421438,79016,2
823462,79072,1
823462,79142,1
122555,79225,8
823462,79260,1
823462,79319,1
823462,79393,1
823462,79482,1
823462,79567,1
823462,79642,1
823462,79712,1
525295,79752,1
771697,79775,1
560293,79796,1
631112,79848,1
211203,79894,1
823462,79929,1
823462,79996,1
327478,80048,2
854332,80121,1
823462,80175,1
823462,80246,1
823462,80336,1
823462,80391,1
823462,80448,1
823462,80491,1
823462,80581,1
823462,80661,1
823462,80708,1
823462,80783,1
823462,80834,1
719926,80876,1
428134,80899,1
428134,80915,1
823462,80948,1
823462,80997,1
823462,81047,1
823462,81116,1
823462,81196,1
823462,81274,1
823462,81340,1
823462,81415,1
823462,81497,1
823462,81587,1
823462,81647,1
116257,81708,3
825165,81760,1
823462,81801,1
823462,81843,1
718657,81884,2
823462,81933,1
823462,82004,1
823462,82063,1
675671,82117,1
823462,82189,1
823462,82249,1
823462,82334,1
823462,82414,1
829760,82483,1
823462,82547,1
823462,82630,1
823462,82672,1
799637,82733,3
823462,82789,1
823462,82673,1
886443,82739,5
492039,82795,1
871530,82823,18
885316,82878,1
877334,82917,3
602643,82970,1
823462,83030,1
823462,83081,1
547927,83143,1
818483,83191,1
823462,83236,1
823462,83293,1
823462,83356,1
823462,83442,1
823462,83526,1
823462,83615,1
880085,83674,1
478868,83706,3
155433,83759,1
823462,83789,1
109279,83811,2
823462,83860,1
327480,83912,3
823462,83972,1
696127,84032,2
823462,84086,1
823462,84160,1
823462,84188,1
852286,84260,1
823462,84303,1
532128,84334,1
537695,84335,1
881111,84335,2
610358,84418,4
211203,84483,1
823462,84568,1
842696,84646,1
741242,84685,2
823462,84731,1
552354,84781,2
769259,84838,3
655618,84881,7
803594,84930,1
300215,84976,1
211203,85030,1
823462,85088,1
823462,85168,1
114465,85240,24
823462,85327,1
9873315,85415,1
823462,85499,1
823462,85584,1
877116,85668,1
823462,85737,1
823462,85785,1
880591,85831,1
269438,85860,1
150004,85908,1
856023,85950,1
881123,86004,1
823462,86067,1
150368,86147,1
823462,86222,1
823462,86275,1
823462,86345,1
823462,86439,1
823462,86525,1
823462,86606,1
823462,86677,1
419641,86720,2
653158,86757,2
823462,86794,1
818632,86843,5
823462,86868,1
847218,86900,2
823462,86927,1
823462,86972,1
854762,86979,1
718313,87015,3
746871,87071,1
249975,87149,2
718641,87214,1
823462,87247,1
823462,87326,1
823462,87409,1
823462,87496,1
762895,87581,1
823462,87660,1
823462,87709,1
823462,87770,1
9868125,87836,1
883112,87881,2
880292,87920,6
775109,87983,2
9868118,88033,1
823462,88099,1
552855,88157,8
880169,88212,1
823462,88268,1
211203,88328,1
823462,88414,1
823462,88503,1
823462,88584,1
629165,88660,3
549993,88697,1
823462,88738,1
823462,88800,1
765664,88833,6
823462,88875,1
9871458,88902,1
823462,88944,1
823462,89008,1
823462,89063,1
211203,89115,1
823462,89184,1
408869,89217,2
823462,89282,1
823462,87448,1
823462,87535,1
875864,87620,1
849738,87693,2
737711,87743,17
9843915,87801,2
823462,87855,1
823462,87899,1
718563,87949,3
802367,88008,1
823462,88064,1
9871458,88130,2
823462,88172,1
823462,88244,1
357817,88296,2
823462,88367,1
823462,88460,1
823462,88545,1
823462,88622,1
9874997,88685,2
713629,88721,1
823462,88759,1
285498,88833,1
793696,88846,4
804984,88890,2
823462,88922,1
224822,88975,1
823462,89039,1
823462,89078,1
859281,89148,1
823462,89203,1
823462,89236,1
823462,89320,1
823462,89403,1
823462,89477,1
823462,89566,1
823462,89636,1
823462,89703,1
618570,89719,1
542574,89754,1
211203,89808,1
823462,89849,1
823462,89870,1
790416,89936,1
823462,90007,1
823462,90063,1
823462,90148,1
660457,90223,1
823462,90273,1
823462,90341,1
823462,90431,1
823462,90519,1
823462,90604,1
823462,90676,1
823462,90735,1
875332,90807,1
211203,90854,1
211203,90899,1
823462,90958,1
823462,91015,1
823462,91085,1
823462,91158,1
833974,91235,4
228111,91319,2
823462,91395,1
823462,91485,1
660706,91574,2
879844,91639,1
823462,91681,1
823462,91747,1
823462,91818,1
737677,91871,1
823462,91927,1
823462,91973,1
823462,92046,1
538152,92071,2
823462,92112,1
823462,92185,1
823462,92186,1
823462,92251,1
823462,92336,1
823462,92425,1
876080,92515,1
823462,92594,1
9821619,92661,2
635478,92723,1
211203,92772,1
713628,92828,2
480012,92849,1
823462,92912,1
277989,92984,4
823462,93040,1
823462,93125,1
492243,93199,1
823462,93267,1
823462,93357,1
823462,93446,1
823462,93530,1
211203,93598,1
823462,93638,1
823462,93710,1
823462,93766,1
823462,93826,1
831719,93896,1
823462,93952,1
823462,94018,1
823462,94083,1
823462,94162,1
823462,94247,1
823462,94337,1
823462,94427,1
886443,94497,1
791084,94575,1
823462,94634,1
876080,94667,1
859438,94721,5
803762,94772,1
775665,94822,3
704920,94882,1
823462,94941,1
823462,94988,1
877334,95077,1
715165,95162,1
823462,95230,1
823462,95320,1
823462,95394,1
696634,95480,1
823462,95551,1
859282,95597,3
823462,95635,1
120631,95682,2
880605,95707,1
822233,95752,6
510720,95791,1
823462,95806,1
823462,95869,1
795606,95935,1
823462,95970,1
878758,96032,1
9877604,96104,2
826982,96185,1
823462,96265,1
823462,96356,1
823462,96441,1
823462,96514,1
878275,96593,2
823462,96649,1
9865277,96691,2
823462,96733,1
823462,96799,1
823462,96858,1
823462,96923,1
211203,96985,1
118416,97049,1
823462,97090,1
823462,97164,1
823462,97235,1
823462,97325,1
823462,97410,1
823462,97495,1
882177,97547,3
823462,97621,1
340534,97671,1
9636893,97702,1
744595,97761,1
823462,97819,1
404237,97895,5
596966,97954,5
823462,98008,1
823462,98081,1
823462,98113,1
761574,98203,1
823462,98293,1
823462,92250,1
823462,92335,1
823462,92424,1
876080,92514,1
848826,92593,2
455720,92660,1
822229,92723,2
880292,92772,1
741934,92828,2
734757,92849,2
823462,92911,1
789059,92984,2
823462,93039,1
823462,93124,1
646500,93199,1
823462,93261,1
823462,93351,1
823462,93445,1
823462,93529,1
823462,93592,1
823462,93637,1
802495,93709,1
823462,93765,1
211203,93825,1
211203,93890,1
823462,93951,1
823462,94017,1
823462,94082,1
823462,94161,1
823462,94246,1
823462,94336,1
823462,94426,1
886444,94497,5
803762,94569,1
823462,94633,1
9636893,94666,1
880292,94720,1
644029,94772,1
559443,94821,75
823462,94876,1
823462,94940,1
211203,94987,1
847248,95076,1
9818476,95161,1
823462,95229,1
823462,95319,1
823462,95393,1
9512502,95479,3
211203,95550,1
880628,95596,1
823462,95634,1
705503,95682,1
881276,95707,1
538460,95751,1
871492,95791,1
823462,95805,1
790471,95868,3
880557,95934,1
655573,95968,2
139212,96032,1
451682,96098,1
211203,96185,1
823462,96264,1
823462,96350,1
823462,96440,1
823462,96513,1
859282,96591,2
823462,96648,1
762185,96691,1
823462,96732,1
823462,96798,1
823462,96857,1
823462,96922,1
823462,96979,1
239784,97049,1
823462,97089,1
823462,97159,1
823462,97234,1
823462,97324,1
823462,97409,1
823462,97494,1
625336,97546,2
823462,97615,1
552194,97671,1
823462,97696,1
211203,97760,1
823462,97818,1
823462,97894,1
376411,97954,5
823462,98007,1
823462,98080,1
823462,98112,1
211203,98202,1
823462,98287,1
726144,98375,1
708169,98457,3
823462,98525,1
770615,98574,2
823462,98641,1
393880,98685,1
559443,98756,1
823462,98806,1
674839,98848,2
823462,98883,1
823462,98951,1
395061,99033,1
823462,99109,1
823462,99178,1
823462,99268,1
873104,75551,1
880628,75630,1
823462,75684,1
886447,75719,3
823462,75778,1
823462,75829,1
823462,75855,1
823462,75910,1
878146,75929,1
839476,75960,1
211203,76007,1
823462,76056,1
823462,76110,1
825760,76178,2
847230,76226,3
823462,76260,1
823462,76327,1
823462,76370,1
823462,76460,1
823462,76543,1
618570,76625,2
823462,76682,1
699977,76717,4
618570,76751,1
705566,76795,2
823462,76846,1
823462,76899,1
823462,76936,1
823462,76970,1
823462,77045,1
211203,77111,1
321962,77157,1
402309,77221,3
476715,77276,1
823462,77283,1
823462,77353,1
823462,77418,1
823462,77492,1
823462,77582,1
823462,77641,1
823462,77711,1
823462,77761,1
823462,77796,1
842696,77847,1
211203,77877,1
410899,77899,2
705580,77936,1
674860,77962,1
823462,77999,1
823462,78047,1
823462,78099,1
342866,78144,3
823462,78209,1
847239,78280,4
239236,78332,3
823462,78401,1
823462,78491,1
665437,78579,1
823462,78637,1
357817,78694,4
823462,78746,1
823462,78791,1
712061,78849,1
762664,78887,1
823462,78924,1
852072,78958,2
660439,78976,2
878774,78994,1
874815,79046,2
823462,79103,1
823462,79189,1
823462,79226,1
823462,79289,1
796987,79355,2
823462,79445,1
823462,79529,1
823462,79619,1
887138,79688,1
847215,79751,2
552855,79764,1
819700,79780,1
211203,79823,1
560492,98375,2
550161,98457,1
823462,98526,1
823462,98575,1
823462,98642,1
823462,98686,1
318869,98757,1
9636957,98812,4
720368,98848,2
789524,98889,3
823462,98957,1
823462,99034,1
823462,99110,1
823462,99184,1
823462,99274,1
155969,75551,1
211203,75630,1
852548,75685,1
823462,75720,1
823462,75779,1
823462,75830,1
823462,75856,1
823462,75911,1
835368,75935,6
882997,75960,1
823462,76008,1
823462,76057,1
823462,76111,1
877334,76184,2
872125,76227,5
823462,76261,1
823462,76333,1
823462,76376,1
823462,76461,1
823462,76544,1
618569,76625,2
823462,76688,1
552194,76717,2
823462,76752,1
534427,76796,3
9345539,76847,2
823462,76900,1
823462,76937,1
823462,76971,1
823462,77046,1
801433,77112,1
811564,77157,1
836023,77221,2
9882929,77276,1
823462,77289,1
823462,77359,1
554935,77424,1
823462,77493,1
823462,77583,1
211203,77647,1
823462,77712,1
823462,77762,1
823462,77797,1
665434,77848,1
764107,77883,2
662514,77899,1
705583,77936,2
859254,77962,1
823462,78000,1
823462,78048,1
823462,78100,1
718005,78144,6
823462,78210,1
660932,78280,2
521236,78332,2
823462,78402,1
823462,78492,1
788086,78579,1
823462,78638,1
327478,78694,4
823462,78747,1
823462,78792,1
774519,78849,2
823462,78888,1
823462,78925,1
762185,78958,1
618569,78976,1
878765,78994,1
823462,79047,1
823462,79105,1
823462,79190,1
823462,79227,1
823462,79290,1
823462,79356,1
823462,79446,1
823462,79530,1
823462,79620,1
823462,79689,1
847222,79751,3
823462,79765,1
885610,79780,1
876164,79829,1
804392,79867,1
847242,79909,3
852548,79975,1
660371,80044,1
823462,80084,1
300213,80147,2
823462,80222,1
823462,80299,1
823462,80384,1
519056,80427,1
823462,80471,1
823462,80544,1
789524,80629,1
668013,80697,2
823462,80751,1
823462,80809,1
443975,80871,10
339640,80898,2
479650,80910,4
638831,80945,2
864589,80971,1
705151,81029,2
666560,81085,1
823462,81158,1
823462,81248,1
823462,81321,1
823462,81378,1
823462,81460,1
823462,81550,1
823462,81618,1
823462,81686,1
823462,81731,1
823462,81786,1
523823,81820,1
211203,81877,1
823462,81906,1
763078,81972,1
823462,82033,1
823462,82099,1
823462,82152,1
880077,82215,1
823462,82297,1
823462,82372,1
823462,82462,1
823462,82535,1
823462,82600,1
211203,82643,1
9825042,82701,1
842161,82772,1
823462,82800,1
823462,82847,1
842696,82909,2
381397,82951,3
823462,82990,1
884029,83058,1
823462,83129,1
466549,83181,2
823462,83213,1
823462,83256,1
823462,83319,1
823462,83404,1
823462,83488,1
823462,83578,1
823462,79866,1
847235,79909,2
823462,79970,1
529609,80043,1
823462,80083,1
823462,80146,1
847228,80221,20
823462,80298,1
823462,80383,1
443596,80427,1
823462,80470,1
823462,80538,1
823462,80623,1
798905,80697,1
823462,80750,1
823462,80808,1
878146,80870,1
339641,80898,2
608041,80910,2
638831,80944,2
455722,80970,6
662596,81029,1
823462,81079,1
823462,81157,1
823462,81247,1
823462,81320,1
823462,81377,1
823462,81459,1
823462,81549,1
529918,81617,1
823462,81685,1
823462,81730,1
823462,81785,1
486910,81820,1
487081,81877,1
558508,81900,2
823462,81966,1
236194,82032,1
342866,82093,6
823462,82151,1
880307,82215,1
823462,82296,1
823462,82371,1
823462,82461,1
823462,82534,1
823462,82599,1
847235,82637,4
428134,82700,2
823462,82766,1
300211,82799,1
514333,82846,2
823462,82908,1
166288,82950,1
823462,82989,1
231093,83058,1
823462,83120,1
466548,83181,1
823462,83212,1
823462,83255,1
847239,83318,2
823462,83403,1
823462,83487,1
823462,83577,1
823462,83653,1
823462,83654,1
823462,83688,1
823462,83741,1
394531,83774,1
818005,83811,1
823462,83827,1
720655,83900,1
823462,83937,1
823462,84010,1
211203,84058,1
880169,84129,2
775681,84178,1
211203,84228,1
248089,84272,2
847216,84324,2
864273,84334,1
404237,84335,1
823462,84376,1
823462,84447,1
211203,84525,1
823462,84605,1
441873,84665,1
823462,84700,1
759619,84755,1
823462,84812,1
847230,84872,3
211203,84917,1
823462,84956,1
823462,85003,1
847240,85074,2
823462,85136,1
823462,85212,1
823462,85289,1
823462,85378,1
823462,85456,1
823462,85546,1
823462,85630,1
842696,85709,1
633102,85768,1
428311,85807,1
871851,85837,2
603821,85884,2
211203,85941,1
823462,85966,1
841838,86040,1
880628,86114,1
823462,86184,1
823462,86232,1
823462,86307,1
823462,86397,1
823462,86487,1
823462,86564,1
823462,86643,1
390306,86691,2
109280,86748,1
781015,86769,5
766984,86834,10
314144,86855,1
823462,86894,1
823462,86905,1
662638,86948,1
797297,86979,1
403535,86980,1
823462,87039,1
823462,87118,1
823462,87183,1
102483,87235,1
823462,87295,1
823462,87367,1
823462,87456,1
823462,87543,1
823462,87623,1
9433057,87695,1
823462,87746,1
823462,87805,1
823462,87863,1
823462,87902,1
823462,87957,1
823462,88011,1
823462,88067,1
9887491,88130,1
823462,88180,1
886444,88252,3
654985,88297,5
823462,88375,1
823462,88466,1
823462,88548,1
823462,88630,1
823462,88688,1
841910,88723,1
890894,88767,1
699700,88833,8
103109,88847,4
466548,88890,1
886445,88929,2
823462,88977,1
823462,89042,1
823462,89086,1
823462,89151,1
773159,89211,1
823462,89244,1
823462,89328,1
823462,89411,1
823462,89485,1
823462,89569,1
823462,89639,1
626577,89706,1
645994,89719,1
823462,89757,1
823462,89811,1
9883606,89856,1
823462,89878,1
823462,89939,1
823462,90010,1
211203,90071,1
211203,90156,1
823462,90226,1
823462,90281,1
823462,90349,1
823462,90439,1
823462,90527,1
228845,90612,2
823462,90679,1
775670,90742,1
819286,90807,1
823462,90857,1
823462,90902,1
839476,83687,2
823462,83740,1
476648,83774,2
821776,83811,1
823462,83826,1
691854,83900,2
9820175,83936,2
823462,84009,1
284677,84057,1
823462,84128,1
770747,84178,1
824657,84228,1
889479,84272,2
847217,84324,2
875129,84334,1
882137,84335,1
823462,84375,1
211203,84446,1
847115,84525,1
741242,84604,2
124544,84665,1
211203,84699,1
138968,84754,3
842696,84811,1
847228,84872,5
342866,84916,4
760532,84955,1
823462,85002,1
696633,85073,2
786475,85130,1
823462,85211,1
823462,85288,1
823462,85372,1
823462,85455,1
823462,85545,1
823462,85629,1
823462,85704,1
842696,85767,1
561670,85807,1
123048,85836,1
823462,85878,1
823462,85935,1
823462,85965,1
211203,86039,1
880628,86110,1
823462,86183,1
823462,86231,1
823462,86306,1
823462,86396,1
823462,86486,1
823462,86563,1
603256,86636,1
104850,86690,2
552420,86748,1
737711,86765,10
823462,86828,1
113813,86855,1
823462,86893,1
823462,86904,1
722631,86948,1
864673,86979,2
852684,86980,1
823462,87038,1
823462,87117,1
823462,87177,1
102485,87235,3
823462,87289,1
823462,87366,1
823462,87455,1
823462,87542,1
823462,87622,1
215738,87694,2
823462,87745,1
9843915,87804,2
823462,87862,1
823462,87901,1
720141,87956,7
823462,88010,1
823462,88066,1
9871458,88130,2
823462,88179,1
823462,88246,1
230934,88296,4
823462,88374,1
823462,88465,1
823462,88547,1
823462,88629,1
823462,88687,1
778161,88723,2
286090,88765,12
813323,88833,4
462772,88847,1
615187,88890,3
661227,88929,2
823462,88976,1
823462,89041,1
823462,89080,1
823462,89150,1
823462,89205,1
823462,89243,1
823462,89327,1
823462,89405,1
823462,89484,1
823462,89568,1
823462,89638,1
823462,89705,1
709158,89719,1
823462,89756,1
823462,89810,1
886445,89856,1
823462,89872,1
823462,89938,1
823462,90009,1
823462,90065,1
823462,90150,1
823462,90225,1
823462,90280,1
823462,90348,1
823462,90438,1
823462,90521,1
823462,90606,1
823462,90678,1
815624,90742,2
880095,90807,1
823462,90856,1
823462,90901,1
823462,90960,1
820265,90961,1
823462,91023,1
709960,91093,1
823462,91166,1
823462,91238,1
823462,91322,1
823462,91403,1
823462,91493,1
823462,91576,1
821555,91647,1
823462,91684,1
823462,91755,1
823462,91821,1
882242,91871,1
823462,91930,1
751608,91981,2
823462,92049,1
124777,92071,2
823462,92120,1
823462,92193,1
823462,92253,1
742881,92342,2
823462,92427,1
823462,92517,1
823462,92596,1
552964,92667,1
160322,92724,3
823462,92774,1
723553,92829,2
750419,92849,1
823462,92914,1
220879,92984,1
823462,93042,1
852625,93132,3
786189,93199,1
823462,93269,1
823462,93359,1
823462,93453,1
823462,93537,1
823462,93600,1
712329,93639,1
823462,93712,1
823462,93768,1
823462,93828,1
823462,93898,1
211203,93961,1
823462,94020,1
823462,94085,1
823462,94169,1
823462,94249,1
823462,94339,1
823462,94429,1
878273,94504,1
781236,94577,1
880292,94641,1
630582,94669,3
823462,94723,1
9512469,94773,1
211203,94823,1
823462,94884,1
823462,94943,1
765664,94995,4
823462,95079,1
710454,95162,1
823462,95237,1
823462,95327,1
823462,95396,1
823462,95481,1
823462,95553,1
823462,95599,1
678304,95637,1
466549,95682,2
823462,95708,1
823462,95754,1
120796,95791,1
211203,95813,1
823462,95871,1
510028,95936,1
823462,95972,1
750352,96032,2
823462,96108,1
823462,96187,1
823462,96272,1
823462,96358,1
823462,96448,1
823462,96516,1
885201,96594,1
798249,96650,1
9865298,96692,2
823462,96740,1
842395,96801,1
823462,96865,1
823462,96930,1
823462,96987,1
605999,91022,2
823462,91087,1
823462,91165,1
823462,91237,1
823462,91321,1
823462,91397,1
823462,91487,1
823462,91575,1
821556,91647,1
823462,91683,1
625336,91754,16
823462,91820,1
790201,91871,2
823462,91929,1
211203,91980,1
823462,92048,1
717297,92071,1
823462,92119,1
823462,92187,1
823462,92252,1
742882,92342,8
823462,92426,1
823462,92516,1
823462,92595,1
9821619,92667,2
211203,92723,1
873202,92773,1
211203,92828,1
627557,92849,1
823462,92913,1
512105,92984,2
823462,93041,1
823462,93126,1
492242,93199,1
823462,93268,1
823462,93358,1
823462,93447,1
823462,93531,1
211203,93599,1
406862,93639,1
823462,93711,1
823462,93767,1
823462,93827,1
892338,93897,2
823462,93953,1
823462,94019,1
823462,94084,1
823462,94163,1
823462,94248,1
823462,94338,1
823462,94428,1
886444,94503,1
791084,94576,1
880292,94635,1
660457,94668,1
823462,94722,1
211203,94772,1
775660,94822,1
823462,94883,1
823462,94942,1
823462,94989,1
823462,95078,1
537695,95162,1
823462,95231,1
823462,95321,1
823462,95395,1
698161,95480,1
823462,95552,1
823462,95598,1
823462,95636,1
175406,95682,1
775201,95707,1
823462,95753,1
817857,95791,1
823462,95807,1
823462,95870,1
476750,95936,1
823462,95971,1
775196,96032,3
211203,96105,1
823462,96186,1
823462,96266,1
823462,96357,1
823462,96442,1
823462,96515,1
211203,96593,1
718272,96650,1
9865305,96691,1
211203,96739,1
823462,96800,1
560817,96864,5
823462,96924,1
823462,96986,1
854477,97049,1
823462,97091,1
823462,97166,1
215418,97049,2
823462,97092,1
823462,97167,1
823462,97242,1
823462,97332,1
823462,97412,1
880292,97502,1
823462,97549,1
823462,97623,1
638975,97671,1
823462,97704,1
110170,97761,1
823462,97821,1
745150,97896,2
674848,97954,5
720927,98009,2
823462,98089,1
823462,98120,1
823462,98205,1
823462,98295,1
823462,98376,1
823462,98459,1
880628,98533,1
823462,98577,1
551430,98649,2
823462,98688,1
797727,98757,1
